id,timestamp,machine_id,component,sensor_name,sensor_value,sensor_unit
12745,2025-01-14 12:51:28,3,urn:crawlercrane-ontology#Hydraulic_System,hydraulicpressure,129.48505325253214,bar
12746,2025-01-14 12:52:28,3,urn:crawlercrane-ontology#Fuel_Tank,fueltanklevel,64.5552522535504,L
12747,2025-01-14 12:53:28,3,urn:crawlercrane-ontology#Hydraulic_Pumps,flowrate,58.75431710709042,L/min
12748,2025-01-14 12:54:28,3,urn:crawlercrane-ontology#Counterweight,counterweight,35.83725879816685,470 kg
12749,2025-01-14 12:55:28,3,urn:crawlercrane-ontology#Luffing_Jib,luffingjiblength,4.296947689246221,m
12750,2025-01-14 12:56:28,3,urn:crawlercrane-ontology#Hydraulic_System,hydraulicpressure,45.4806661059121,bar
12751,2025-01-14 12:57:28,3,urn:crawlercrane-ontology#Boom_Hoist_Drum,boomangle,74.39683389079147,°
12752,2025-01-14 12:58:28,3,urn:crawlercrane-ontology#Hydraulic_System,hydraulicpressure,203.49294417765154,bar
12753,2025-01-14 12:59:28,3,urn:crawlercrane-ontology#Operator_Cab,heateroutput,4.231942112393151,kW
12754,2025-01-14 13:00:28,3,urn:crawlercrane-ontology#Operator_Cab,heateroutput,1.1830453213387475,kW
12755,2025-01-14 13:01:28,3,urn:crawlercrane-ontology#Boom_Hoist_Drum,boomangle,84.91453583725462,°
12756,2025-01-14 13:02:28,3,urn:crawlercrane-ontology#Tubular_Jib,jiblength,18.70071938564476,m
12757,2025-01-14 13:03:28,3,urn:crawlercrane-ontology#Operator_Cab,heateroutput,4.672777507556693,kW
12758,2025-01-14 13:04:28,3,urn:crawlercrane-ontology#Side_Frames,trackgauge,0.8728857276343356,m
12759,2025-01-14 13:05:28,3,urn:crawlercrane-ontology#Swing_System,swingspeed,1.0705888579901615,rpm
12760,2025-01-14 13:06:28,3,urn:crawlercrane-ontology#Counterweight,counterweight,54.92339041661674,470 kg
12761,2025-01-14 13:07:28,3,urn:crawlercrane-ontology#Luffing_Boom,luffingboomlength,19.356487224936313,m
12762,2025-01-14 13:08:28,3,urn:crawlercrane-ontology#Engine,enginerpmatfullloadspeed,1195.65317900413,rpm
12763,2025-01-14 13:09:28,3,urn:crawlercrane-ontology#Counterweight,counterweight,3.7234304844109922,470 kg
12764,2025-01-14 13:10:28,3,urn:crawlercrane-ontology#Load_Hoist_Drums,wireropediameter,19.48568178942127,mm
12765,2025-01-14 13:11:28,3,urn:crawlercrane-ontology#Carbody,carbodyclearance,1.7947458383717119,m
12766,2025-01-14 13:12:28,3,urn:crawlercrane-ontology#Hydraulic_Pumps,flowrate,59.57738696834844,L/min
12767,2025-01-14 13:13:28,3,urn:crawlercrane-ontology#Conventional_Tube_Boom,boomlength,16.904309617208995,m
12768,2025-01-14 13:14:28,3,urn:crawlercrane-ontology#Fuel_Tank,fueltanklevel,125.51019748479374,L
12769,2025-01-14 13:15:28,3,urn:crawlercrane-ontology#Side_Frames,trackgauge,1.3137383354190457,m
12770,2025-01-14 13:16:28,3,urn:crawlercrane-ontology#Hydraulic_System,hydraulicpressure,7.076875488178405,bar
12771,2025-01-14 13:17:28,3,urn:crawlercrane-ontology#Hydraulic_System,hydraulicpressure,169.12272318180263,bar
12772,2025-01-14 13:18:28,3,urn:crawlercrane-ontology#Load_Hoist_Drums,wireropediameter,14.24086608696854,mm
12773,2025-01-14 13:19:28,3,urn:crawlercrane-ontology#Boom_Hoist_Drum,boomangle,29.434418077821647,°
12774,2025-01-14 13:20:28,3,urn:crawlercrane-ontology#Hydraulic_System,hydraulicpressure,290.8017103154311,bar
12775,2025-01-14 13:21:28,3,urn:crawlercrane-ontology#Luffing_Jib,luffingjiblength,37.105704969254006,m
12776,2025-01-14 13:22:28,3,urn:crawlercrane-ontology#Side_Frames,trackgauge,0.2733343406840536,m
12777,2025-01-14 13:23:28,3,urn:crawlercrane-ontology#Boom_Hoist_Drum,boomangle,70.60457494475091,°
12778,2025-01-14 13:24:28,3,urn:crawlercrane-ontology#Load_Hoist_Drums,wireropediameter,15.674969268527024,mm
12779,2025-01-14 13:25:28,3,urn:crawlercrane-ontology#Tubular_Jib,jiblength,20.972877205669167,m
12780,2025-01-14 13:26:28,3,urn:crawlercrane-ontology#Boom_Hoist_Drum,boomangle,61.565940525569026,°
12781,2025-01-14 13:27:28,3,urn:crawlercrane-ontology#Conventional_Tube_Boom,boomlength,66.35711230990348,m
12782,2025-01-14 13:28:28,3,urn:crawlercrane-ontology#Carbody,carbodyclearance,0.7569179431105975,m
12783,2025-01-14 13:29:28,3,urn:crawlercrane-ontology#Operator_Cab,heateroutput,4.2038714880437436,kW
12784,2025-01-14 13:30:28,3,urn:crawlercrane-ontology#Conventional_Tube_Boom,boomlength,86.77418267138728,m
12785,2025-01-14 13:31:28,3,urn:crawlercrane-ontology#Engine,enginerpmatfullloadspeed,593.9650776169788,rpm
12786,2025-01-14 13:32:28,3,urn:crawlercrane-ontology#Hydraulic_Pumps,flowrate,131.0530915403975,L/min
12787,2025-01-14 13:33:28,3,urn:crawlercrane-ontology#Hydraulic_System,hydraulicpressure,18.600306709068676,bar
12788,2025-01-14 13:34:28,3,urn:crawlercrane-ontology#Boom_Hoist_Drum,boomangle,13.30985142982459,°
12789,2025-01-14 13:35:28,3,urn:crawlercrane-ontology#Conventional_Tube_Boom,boomlength,70.66360712252674,m
12790,2025-01-14 13:36:28,3,urn:crawlercrane-ontology#Side_Frames,trackgauge,5.05167607783105,m
12791,2025-01-14 13:37:28,3,urn:crawlercrane-ontology#Hydraulic_System,hydraulicpressure,66.13556407455778,bar
12792,2025-01-14 13:38:28,3,urn:crawlercrane-ontology#Carbody,carbodyclearance,2.201498707664009,m
12793,2025-01-14 13:39:28,3,urn:crawlercrane-ontology#Rated_Capacity_Limiter_System,misc_sensor,0.4227315482632251,N/A
12794,2025-01-14 13:40:28,3,urn:crawlercrane-ontology#Boom_Hoist_Drum,boomangle,21.887773228873257,°
12795,2025-01-14 13:41:28,3,urn:crawlercrane-ontology#Carbody,carbodyclearance,1.3009588006634276,m
12796,2025-01-14 13:42:28,3,urn:crawlercrane-ontology#Side_Frames,trackgauge,2.4973684726355136,m
12797,2025-01-14 13:43:28,3,urn:crawlercrane-ontology#Luffing_Boom,luffingboomlength,46.805510036562374,m
12798,2025-01-14 13:44:28,3,urn:crawlercrane-ontology#Luffing_Jib,luffingjiblength,11.77059409487875,m
12799,2025-01-14 13:45:28,3,urn:crawlercrane-ontology#Side_Frames,trackgauge,3.6133007119099703,m
12800,2025-01-14 13:46:28,3,urn:crawlercrane-ontology#Side_Frames,trackgauge,3.9192355568617185,m
12801,2025-01-14 13:47:28,3,urn:crawlercrane-ontology#Fuel_Tank,fueltanklevel,88.56832208457675,L
12802,2025-01-14 13:48:28,3,urn:crawlercrane-ontology#Load_Hoist_Drums,wireropediameter,13.392836878861946,mm
12803,2025-01-14 13:49:28,3,urn:crawlercrane-ontology#Engine,enginerpmatfullloadspeed,1329.8272644320957,rpm
12804,2025-01-14 13:50:28,3,urn:crawlercrane-ontology#Luffing_Boom,luffingboomlength,29.262847551362693,m
12805,2025-01-14 13:51:28,3,urn:crawlercrane-ontology#Swing_System,swingspeed,0.706437646157438,rpm
12806,2025-01-14 13:52:28,3,urn:crawlercrane-ontology#Luffing_Boom,luffingboomlength,13.636043064046511,m
12807,2025-01-14 13:53:28,3,urn:crawlercrane-ontology#Boom_Hoist_Drum,boomangle,28.89663585934197,°
12808,2025-01-14 13:54:28,3,urn:crawlercrane-ontology#Side_Frames,trackgauge,0.46924237784422246,m
12809,2025-01-14 13:55:28,3,urn:crawlercrane-ontology#Rated_Capacity_Limiter_System,misc_sensor,0.009223861166252179,N/A
12810,2025-01-14 13:56:28,3,urn:crawlercrane-ontology#Load_Hoist_Drums,wireropediameter,16.370572532041642,mm
12811,2025-01-14 13:57:28,3,urn:crawlercrane-ontology#Luffing_Jib,luffingjiblength,33.75812595887166,m
12812,2025-01-14 13:58:28,3,urn:crawlercrane-ontology#Tubular_Jib,jiblength,26.84649908313715,m
12813,2025-01-14 13:59:28,3,urn:crawlercrane-ontology#Luffing_Boom,luffingboomlength,29.351414129447235,m
12814,2025-01-14 14:00:28,3,urn:crawlercrane-ontology#Hydraulic_System,hydraulicpressure,218.77513550686604,bar
12815,2025-01-14 14:01:28,3,urn:crawlercrane-ontology#Counterweight,counterweight,46.4073142786908,470 kg
12816,2025-01-14 14:02:28,3,urn:crawlercrane-ontology#Conventional_Tube_Boom,boomlength,38.06966251307191,m
12817,2025-01-14 14:03:28,3,urn:crawlercrane-ontology#Counterweight,counterweight,1.3957246407614177,470 kg
12818,2025-01-14 14:04:28,3,urn:crawlercrane-ontology#Luffing_Boom,luffingboomlength,34.29962160613082,m
12819,2025-01-14 14:05:28,3,urn:crawlercrane-ontology#Counterweight,counterweight,22.82062235231741,470 kg
12820,2025-01-14 14:06:28,3,urn:crawlercrane-ontology#Operator_Cab,heateroutput,0.737793094078787,kW
12821,2025-01-14 14:07:28,3,urn:crawlercrane-ontology#Luffing_Boom,luffingboomlength,2.987165225122668,m
12822,2025-01-14 14:08:28,3,urn:crawlercrane-ontology#Operator_Cab,heateroutput,4.921571389019431,kW
12823,2025-01-14 14:09:28,3,urn:crawlercrane-ontology#Operator_Cab,heateroutput,0.24581866147718842,kW
12824,2025-01-14 14:10:28,3,urn:crawlercrane-ontology#Luffing_Jib,luffingjiblength,49.00623064315573,m
12825,2025-01-14 14:11:28,3,urn:crawlercrane-ontology#Hydraulic_System,hydraulicpressure,224.3748272406882,bar
12826,2025-01-14 14:12:28,3,urn:crawlercrane-ontology#Fuel_Tank,fueltanklevel,449.76768126408064,L
12827,2025-01-14 14:13:28,3,urn:crawlercrane-ontology#Operator_Cab,heateroutput,2.125192276400998,kW
12828,2025-01-14 14:14:28,3,urn:crawlercrane-ontology#Carbody,carbodyclearance,1.1278783181463399,m
12829,2025-01-14 14:15:28,3,urn:crawlercrane-ontology#Hydraulic_System,hydraulicpressure,45.59105409017806,bar
12830,2025-01-14 14:16:28,3,urn:crawlercrane-ontology#Carbody,carbodyclearance,2.356334579961355,m
12831,2025-01-14 14:17:28,3,urn:crawlercrane-ontology#Side_Frames,trackgauge,2.6999345287562604,m
12832,2025-01-14 14:18:28,3,urn:crawlercrane-ontology#Operator_Cab,heateroutput,4.107963733093347,kW
12833,2025-01-14 14:19:28,3,urn:crawlercrane-ontology#Hydraulic_System,hydraulicpressure,103.77711902343857,bar
12834,2025-01-14 14:20:28,3,urn:crawlercrane-ontology#Hydraulic_System,hydraulicpressure,243.04852835606633,bar
12835,2025-01-14 14:21:28,3,urn:crawlercrane-ontology#Engine,enginerpmatfullloadspeed,1922.1373371033699,rpm
12836,2025-01-14 14:22:28,3,urn:crawlercrane-ontology#Luffing_Boom,luffingboomlength,25.478369367894054,m
12837,2025-01-14 14:23:28,3,urn:crawlercrane-ontology#Load_Hoist_Drums,wireropediameter,8.379668723028102,mm
12838,2025-01-14 14:24:28,3,urn:crawlercrane-ontology#Luffing_Boom,luffingboomlength,30.86551389216376,m
12839,2025-01-14 14:25:28,3,urn:crawlercrane-ontology#Fuel_Tank,fueltanklevel,255.2352671317871,L
12840,2025-01-14 14:26:28,3,urn:crawlercrane-ontology#Conventional_Tube_Boom,boomlength,46.111296262881886,m
12841,2025-01-14 14:27:28,3,urn:crawlercrane-ontology#Luffing_Jib,luffingjiblength,22.415595481703843,m
12842,2025-01-14 14:28:28,3,urn:crawlercrane-ontology#Luffing_Boom,luffingboomlength,38.656105695874295,m
12843,2025-01-14 14:29:28,3,urn:crawlercrane-ontology#Swing_System,swingspeed,0.879681998901415,rpm
12844,2025-01-14 14:30:28,3,urn:crawlercrane-ontology#Rated_Capacity_Limiter_System,misc_sensor,0.1338171143133109,N/A
12845,2025-01-14 14:31:28,3,urn:crawlercrane-ontology#Rated_Capacity_Limiter_System,misc_sensor,0.5140680884732444,N/A
12846,2025-01-14 14:32:28,3,urn:crawlercrane-ontology#Fuel_Tank,fueltanklevel,284.8833181882777,L
12847,2025-01-14 14:33:28,3,urn:crawlercrane-ontology#Operator_Cab,heateroutput,3.8508901241239166,kW
12848,2025-01-14 14:34:28,3,urn:crawlercrane-ontology#Conventional_Tube_Boom,boomlength,7.656141664009196,m
12849,2025-01-14 14:35:28,3,urn:crawlercrane-ontology#Counterweight,counterweight,21.877997887571485,470 kg
12850,2025-01-14 14:36:28,3,urn:crawlercrane-ontology#Load_Hoist_Drums,wireropediameter,8.571029547612513,mm
12851,2025-01-14 14:37:28,3,urn:crawlercrane-ontology#Boom_Hoist_Drum,boomangle,78.18006400878454,°
12852,2025-01-14 14:38:28,3,urn:crawlercrane-ontology#Engine,enginerpmatfullloadspeed,78.8748807857227,rpm
12853,2025-01-14 14:39:28,3,urn:crawlercrane-ontology#Fuel_Tank,fueltanklevel,454.1099675164892,L
12854,2025-01-14 14:40:28,3,urn:crawlercrane-ontology#Load_Hoist_Drums,wireropediameter,21.157775234689822,mm
12855,2025-01-14 14:41:28,3,urn:crawlercrane-ontology#Luffing_Boom,luffingboomlength,23.519872043025728,m
12856,2025-01-14 14:42:28,3,urn:crawlercrane-ontology#Luffing_Boom,luffingboomlength,22.16325887077446,m
12857,2025-01-14 14:43:28,3,urn:crawlercrane-ontology#Conventional_Tube_Boom,boomlength,50.697899699656496,m
12858,2025-01-14 14:44:28,3,urn:crawlercrane-ontology#Operator_Cab,heateroutput,4.690834299147927,kW
12859,2025-01-14 14:45:28,3,urn:crawlercrane-ontology#Conventional_Tube_Boom,boomlength,84.30507228853733,m
12860,2025-01-14 14:46:28,3,urn:crawlercrane-ontology#Counterweight,counterweight,34.822595439928484,470 kg
12861,2025-01-14 14:47:28,3,urn:crawlercrane-ontology#Swing_System,swingspeed,1.1717965849733225,rpm
12862,2025-01-14 14:48:28,3,urn:crawlercrane-ontology#Engine,enginerpmatfullloadspeed,1022.9529214604503,rpm
12863,2025-01-14 14:49:28,3,urn:crawlercrane-ontology#Carbody,carbodyclearance,1.6484771310744575,m
12864,2025-01-14 14:50:28,3,urn:crawlercrane-ontology#Boom_Hoist_Drum,boomangle,34.387429363483974,°
12865,2025-01-14 14:51:28,3,urn:crawlercrane-ontology#Counterweight,counterweight,50.468184235731336,470 kg
12866,2025-01-14 14:52:28,3,urn:crawlercrane-ontology#Luffing_Boom,luffingboomlength,44.380469164265094,m
12867,2025-01-14 14:53:28,3,urn:crawlercrane-ontology#Carbody,carbodyclearance,0.8282141835359813,m
12868,2025-01-14 14:54:28,3,urn:crawlercrane-ontology#Luffing_Jib,luffingjiblength,27.186178410931266,m
12869,2025-01-14 14:55:28,3,urn:crawlercrane-ontology#Conventional_Tube_Boom,boomlength,44.75991301729357,m
12870,2025-01-14 14:56:28,3,urn:crawlercrane-ontology#Hydraulic_System,hydraulicpressure,56.7843024765666,bar
12871,2025-01-14 14:57:28,3,urn:crawlercrane-ontology#Fuel_Tank,fueltanklevel,328.38945932353954,L
12872,2025-01-14 14:58:28,3,urn:crawlercrane-ontology#Engine,enginerpmatfullloadspeed,236.76478060035765,rpm
12873,2025-01-14 14:59:28,3,urn:crawlercrane-ontology#Engine,enginerpmatfullloadspeed,1367.5437238973807,rpm
12874,2025-01-14 15:00:28,3,urn:crawlercrane-ontology#Counterweight,counterweight,52.335686012475115,470 kg
12875,2025-01-14 15:01:28,3,urn:crawlercrane-ontology#Rated_Capacity_Limiter_System,misc_sensor,0.6324248623411943,N/A
12876,2025-01-14 15:02:28,3,urn:crawlercrane-ontology#Tubular_Jib,jiblength,10.02043980623943,m
12877,2025-01-14 15:03:28,3,urn:crawlercrane-ontology#Operator_Cab,heateroutput,2.1487763386103187,kW
12878,2025-01-14 15:04:28,3,urn:crawlercrane-ontology#Rated_Capacity_Limiter_System,misc_sensor,0.18463209708084583,N/A
12879,2025-01-14 15:05:28,3,urn:crawlercrane-ontology#Engine,enginerpmatfullloadspeed,767.3246851682063,rpm
12880,2025-01-14 15:06:28,3,urn:crawlercrane-ontology#Rated_Capacity_Limiter_System,misc_sensor,0.27600915915157664,N/A
12881,2025-01-14 15:07:28,3,urn:crawlercrane-ontology#Hydraulic_Pumps,flowrate,139.22551926044088,L/min
12882,2025-01-14 15:08:28,3,urn:crawlercrane-ontology#Tubular_Jib,jiblength,28.476898807583538,m
12883,2025-01-14 15:09:28,3,urn:crawlercrane-ontology#Fuel_Tank,fueltanklevel,361.13517687289084,L
12884,2025-01-14 15:10:28,3,urn:crawlercrane-ontology#Engine,enginerpmatfullloadspeed,1680.6881802513483,rpm
12885,2025-01-14 15:11:28,3,urn:crawlercrane-ontology#Boom_Hoist_Drum,boomangle,57.13016740246265,°
12886,2025-01-14 15:12:28,3,urn:crawlercrane-ontology#Side_Frames,trackgauge,0.23215134410248223,m
12887,2025-01-14 15:13:28,3,urn:crawlercrane-ontology#Luffing_Boom,luffingboomlength,0.3049830206376963,m
12888,2025-01-14 15:14:28,3,urn:crawlercrane-ontology#Fuel_Tank,fueltanklevel,343.2627847755771,L
12889,2025-01-14 15:15:28,3,urn:crawlercrane-ontology#Operator_Cab,heateroutput,4.516550945194416,kW
12890,2025-01-14 15:16:28,3,urn:crawlercrane-ontology#Conventional_Tube_Boom,boomlength,28.493159108822965,m
12891,2025-01-14 15:17:28,3,urn:crawlercrane-ontology#Rated_Capacity_Limiter_System,misc_sensor,0.20891350139585163,N/A
12892,2025-01-14 15:18:28,3,urn:crawlercrane-ontology#Hydraulic_System,hydraulicpressure,50.18700791570761,bar
12893,2025-01-14 15:19:28,3,urn:crawlercrane-ontology#Conventional_Tube_Boom,boomlength,37.742105594349674,m
12894,2025-01-14 15:20:28,3,urn:crawlercrane-ontology#Carbody,carbodyclearance,0.8443904650368983,m
12895,2025-01-14 15:21:28,3,urn:crawlercrane-ontology#Hydraulic_Pumps,flowrate,67.76381374177227,L/min
12896,2025-01-14 15:22:28,3,urn:crawlercrane-ontology#Fuel_Tank,fueltanklevel,420.9704570742515,L
12897,2025-01-14 15:23:28,3,urn:crawlercrane-ontology#Luffing_Boom,luffingboomlength,6.237468032131288,m
12898,2025-01-14 15:24:28,3,urn:crawlercrane-ontology#Load_Hoist_Drums,wireropediameter,0.05213924402134662,mm
12899,2025-01-14 15:25:28,3,urn:crawlercrane-ontology#Hydraulic_System,hydraulicpressure,277.4414188135124,bar
12900,2025-01-14 15:26:28,3,urn:crawlercrane-ontology#Boom_Hoist_Drum,boomangle,81.80349668920609,°
12901,2025-01-14 15:27:28,3,urn:crawlercrane-ontology#Hydraulic_System,hydraulicpressure,257.72651261669125,bar
12902,2025-01-14 15:28:28,3,urn:crawlercrane-ontology#Carbody,carbodyclearance,0.6071111388022612,m
12903,2025-01-14 15:29:28,3,urn:crawlercrane-ontology#Carbody,carbodyclearance,1.050353078918115,m
12904,2025-01-14 15:30:28,3,urn:crawlercrane-ontology#Operator_Cab,heateroutput,2.0067508393707256,kW
12905,2025-01-14 15:31:28,3,urn:crawlercrane-ontology#Counterweight,counterweight,34.3800707620821,470 kg
12906,2025-01-14 15:32:28,3,urn:crawlercrane-ontology#Side_Frames,trackgauge,1.8717701838268046,m
12907,2025-01-14 15:33:28,3,urn:crawlercrane-ontology#Conventional_Tube_Boom,boomlength,63.41058686720176,m
12908,2025-01-14 15:34:28,3,urn:crawlercrane-ontology#Luffing_Jib,luffingjiblength,38.10997820050333,m
12909,2025-01-14 15:35:28,3,urn:crawlercrane-ontology#Fuel_Tank,fueltanklevel,203.28058422685763,L
12910,2025-01-14 15:36:28,3,urn:crawlercrane-ontology#Conventional_Tube_Boom,boomlength,39.893375498143534,m
12911,2025-01-14 15:37:28,3,urn:crawlercrane-ontology#Conventional_Tube_Boom,boomlength,60.73336172555902,m
12912,2025-01-14 15:38:28,3,urn:crawlercrane-ontology#Rated_Capacity_Limiter_System,misc_sensor,0.09181140259477549,N/A
12913,2025-01-14 15:39:28,3,urn:crawlercrane-ontology#Hydraulic_Pumps,flowrate,192.3143027848566,L/min
12914,2025-01-14 15:40:28,3,urn:crawlercrane-ontology#Hydraulic_System,hydraulicpressure,264.40111658542975,bar
12915,2025-01-14 15:41:28,3,urn:crawlercrane-ontology#Carbody,carbodyclearance,0.37,m
12916,2025-01-14 15:42:28,3,urn:crawlercrane-ontology#Luffing_Boom,luffingboomlength,33.184770013319664,m
12917,2025-01-14 15:43:28,3,urn:crawlercrane-ontology#Swing_System,swingspeed,0.7598529673816758,rpm
12918,2025-01-14 15:44:28,3,urn:crawlercrane-ontology#Counterweight,counterweight,2.8148795502243535,470 kg
12919,2025-01-14 15:45:28,3,urn:crawlercrane-ontology#Side_Frames,trackgauge,0.7309157924962951,m
12920,2025-01-14 15:46:28,3,urn:crawlercrane-ontology#Swing_System,swingspeed,0.23552447408977148,rpm
12921,2025-01-14 15:47:28,3,urn:crawlercrane-ontology#Engine,enginerpmatfullloadspeed,284.22110829861236,rpm
12922,2025-01-14 15:48:28,3,urn:crawlercrane-ontology#Fuel_Tank,fueltanklevel,2.267092152611776,L
12923,2025-01-14 15:49:28,3,urn:crawlercrane-ontology#Swing_System,swingspeed,0.33132927736157164,rpm
12924,2025-01-14 15:50:28,3,urn:crawlercrane-ontology#Conventional_Tube_Boom,boomlength,78.8517245901025,m
12925,2025-01-14 15:51:28,3,urn:crawlercrane-ontology#Luffing_Boom,luffingboomlength,28.984365143478634,m
12926,2025-01-14 15:52:28,3,urn:crawlercrane-ontology#Load_Hoist_Drums,wireropediameter,5.21840220756895,mm
12927,2025-01-14 15:53:28,3,urn:crawlercrane-ontology#Conventional_Tube_Boom,boomlength,8.229514944379103,m
12928,2025-01-14 15:54:28,3,urn:crawlercrane-ontology#Tubular_Jib,jiblength,5.769646728972602,m
12929,2025-01-14 15:55:28,3,urn:crawlercrane-ontology#Engine,enginerpmatfullloadspeed,1204.5895055729395,rpm
12930,2025-01-14 15:56:28,3,urn:crawlercrane-ontology#Tubular_Jib,jiblength,27.087130775292774,m
12931,2025-01-14 15:57:28,3,urn:crawlercrane-ontology#Operator_Cab,heateroutput,4.080259536907558,kW
12932,2025-01-14 15:58:28,3,urn:crawlercrane-ontology#Fuel_Tank,fueltanklevel,35.849563430637055,L
12933,2025-01-14 15:59:28,3,urn:crawlercrane-ontology#Rated_Capacity_Limiter_System,misc_sensor,0.49192746423414413,N/A
12934,2025-01-14 16:00:28,3,urn:crawlercrane-ontology#Luffing_Boom,luffingboomlength,45.67066735227415,m
12935,2025-01-14 16:01:28,3,urn:crawlercrane-ontology#Conventional_Tube_Boom,boomlength,70.90443006155161,m
12936,2025-01-14 16:02:28,3,urn:crawlercrane-ontology#Hydraulic_System,hydraulicpressure,177.49478600820578,bar
12937,2025-01-14 16:03:28,3,urn:crawlercrane-ontology#Luffing_Boom,luffingboomlength,40.32070181702089,m
12938,2025-01-14 16:04:28,3,urn:crawlercrane-ontology#Hydraulic_Pumps,flowrate,28.47783628632531,L/min
12939,2025-01-14 16:05:28,3,urn:crawlercrane-ontology#Operator_Cab,heateroutput,3.6848913435532573,kW
12940,2025-01-14 16:06:28,3,urn:crawlercrane-ontology#Boom_Hoist_Drum,boomangle,6.966459811132774,°
12941,2025-01-14 16:07:28,3,urn:crawlercrane-ontology#Swing_System,swingspeed,1.5245386954780469,rpm
12942,2025-01-14 16:08:28,3,urn:crawlercrane-ontology#Side_Frames,trackgauge,3.3682451043540786,m
12943,2025-01-14 16:09:28,3,urn:crawlercrane-ontology#Counterweight,counterweight,55.41035497683638,470 kg
12944,2025-01-14 16:10:28,3,urn:crawlercrane-ontology#Luffing_Jib,luffingjiblength,8.682995279455092,m
12945,2025-01-14 16:11:28,3,urn:crawlercrane-ontology#Hydraulic_Pumps,flowrate,126.37234706409244,L/min
12946,2025-01-14 16:12:28,3,urn:crawlercrane-ontology#Swing_System,swingspeed,1.6092062990978102,rpm
12947,2025-01-14 16:13:28,3,urn:crawlercrane-ontology#Fuel_Tank,fueltanklevel,219.1901920296368,L
12948,2025-01-14 16:14:28,3,urn:crawlercrane-ontology#Counterweight,counterweight,51.959879268135815,470 kg
12949,2025-01-14 16:15:28,3,urn:crawlercrane-ontology#Conventional_Tube_Boom,boomlength,84.19614794169149,m
12950,2025-01-14 16:16:28,3,urn:crawlercrane-ontology#Hydraulic_System,hydraulicpressure,166.61027239244285,bar
12951,2025-01-14 16:17:28,3,urn:crawlercrane-ontology#Tubular_Jib,jiblength,1.529438935690073,m
12952,2025-01-14 16:18:28,3,urn:crawlercrane-ontology#Fuel_Tank,fueltanklevel,14.727884263357334,L
12953,2025-01-14 16:19:28,3,urn:crawlercrane-ontology#Carbody,carbodyclearance,1.4394532793485872,m
12954,2025-01-14 16:20:28,3,urn:crawlercrane-ontology#Carbody,carbodyclearance,0.6741754680550025,m
12955,2025-01-14 16:21:28,3,urn:crawlercrane-ontology#Hydraulic_System,hydraulicpressure,175.22890125610138,bar
12956,2025-01-14 16:22:28,3,urn:crawlercrane-ontology#Boom_Hoist_Drum,boomangle,67.03577594045734,°
12957,2025-01-14 16:23:28,3,urn:crawlercrane-ontology#Fuel_Tank,fueltanklevel,329.76070721527975,L
12958,2025-01-14 16:24:28,3,urn:crawlercrane-ontology#Luffing_Boom,luffingboomlength,0.6116992787535,m
12959,2025-01-14 16:25:28,3,urn:crawlercrane-ontology#Side_Frames,trackgauge,3.271238382929898,m
12960,2025-01-14 16:26:28,3,urn:crawlercrane-ontology#Swing_System,swingspeed,0.2603255069665688,rpm
12961,2025-01-14 16:27:28,3,urn:crawlercrane-ontology#Luffing_Boom,luffingboomlength,38.76162446198568,m
12962,2025-01-14 16:28:28,3,urn:crawlercrane-ontology#Operator_Cab,heateroutput,4.009248811554117,kW
12963,2025-01-14 16:29:28,3,urn:crawlercrane-ontology#Load_Hoist_Drums,wireropediameter,15.900263167597561,mm
12964,2025-01-14 16:30:28,3,urn:crawlercrane-ontology#Operator_Cab,heateroutput,4.503121945658715,kW
12965,2025-01-14 16:31:28,3,urn:crawlercrane-ontology#Boom_Hoist_Drum,boomangle,3.673148890415707,°
12966,2025-01-14 16:32:28,3,urn:crawlercrane-ontology#Conventional_Tube_Boom,boomlength,36.040586981299185,m
12967,2025-01-14 16:33:28,3,urn:crawlercrane-ontology#Hydraulic_System,hydraulicpressure,27.967271272036246,bar
12968,2025-01-14 16:34:28,3,urn:crawlercrane-ontology#Hydraulic_Pumps,flowrate,195.96747382717336,L/min
12969,2025-01-14 16:35:28,3,urn:crawlercrane-ontology#Luffing_Boom,luffingboomlength,23.170987866316082,m
12970,2025-01-14 16:36:28,3,urn:crawlercrane-ontology#Side_Frames,trackgauge,3.6508340399633226,m
12971,2025-01-14 16:37:28,3,urn:crawlercrane-ontology#Carbody,carbodyclearance,1.5225464754343516,m
12972,2025-01-14 16:38:28,3,urn:crawlercrane-ontology#Operator_Cab,heateroutput,3.745692988545865,kW
12973,2025-01-14 16:39:28,3,urn:crawlercrane-ontology#Boom_Hoist_Drum,boomangle,53.05004995933467,°
12974,2025-01-14 16:40:28,3,urn:crawlercrane-ontology#Boom_Hoist_Drum,boomangle,81.57340629915453,°
12975,2025-01-14 16:41:28,3,urn:crawlercrane-ontology#Operator_Cab,heateroutput,0.8616586048002501,kW
12976,2025-01-14 16:42:28,3,urn:crawlercrane-ontology#Luffing_Boom,luffingboomlength,35.195083601806445,m
12977,2025-01-14 16:43:28,3,urn:crawlercrane-ontology#Tubular_Jib,jiblength,17.373660634191992,m
12978,2025-01-14 16:44:28,3,urn:crawlercrane-ontology#Side_Frames,trackgauge,5.379689225429604,m
12979,2025-01-14 16:45:28,3,urn:crawlercrane-ontology#Fuel_Tank,fueltanklevel,365.5872054129889,L
12980,2025-01-14 16:46:28,3,urn:crawlercrane-ontology#Carbody,carbodyclearance,1.6720026502121894,m
